Datetime,HOURLYDRYBULBTEMPF,HOURLYWETBULBTEMPF,Hour,Minute,Day,Weekend,Holiday,Steam Gen,Next Days Max,Next Days Max-Hour
4/14/2017 10:00,56,42,10,600,6,FALSE,FALSE,46643.06,42779.55,8
4/14/2017 11:00,58,44,11,660,6,FALSE,FALSE,41102.79,42779.55,8
4/14/2017 12:00,60,45,12,720,6,FALSE,FALSE,38845.67,42779.55,8
4/14/2017 13:00,61,45,13,780,6,FALSE,FALSE,36168.74,42779.55,8
4/14/2017 14:00,60,47,14,840,6,FALSE,FALSE,38474.62,42779.55,8
4/14/2017 15:00,59,45,15,900,6,FALSE,FALSE,36641.51,42779.55,8
4/14/2017 16:00,59,45,16,960,6,FALSE,FALSE,36786.83,42779.55,8
4/14/2017 17:00,58,44,17,1020,6,FALSE,FALSE,33189.05,42779.55,8
4/14/2017 18:00,56,43,18,1080,6,FALSE,FALSE,34222.54,42779.55,8
4/14/2017 19:00,52,41,19,1140,6,FALSE,FALSE,33435.29,42779.55,8
4/14/2017 20:00,51,40,20,1200,6,FALSE,FALSE,36182.54,42779.55,8
4/14/2017 21:00,49,39,21,1260,6,FALSE,FALSE,37820.26,42779.55,8
4/14/2017 22:00,48,38,22,1320,6,FALSE,FALSE,35291.75,42779.55,8
4/14/2017 23:00,48,38,23,1380,6,FALSE,FALSE,35976.6,42779.55,8
4/15/2017 0:00,47,38,0,0,7,TRUE,FALSE,34873.27,29783.81,8
4/15/2017 1:00,47,39,1,60,7,TRUE,FALSE,33550.19,29783.81,8
4/15/2017 2:00,46,38,2,120,7,TRUE,FALSE,35408.48,29783.81,8
4/15/2017 3:00,42,38,3,180,7,TRUE,FALSE,34865,29783.81,8
4/15/2017 4:00,41,37,4,240,7,TRUE,FALSE,36858.71,29783.81,8
4/15/2017 5:00,42,37,5,300,7,TRUE,FALSE,37297,29783.81,8
4/15/2017 6:00,43,38,6,360,7,TRUE,FALSE,37908,29783.81,8
4/15/2017 7:00,49,43,7,420,7,TRUE,FALSE,40021.43,29783.81,8
4/15/2017 8:00,56,47,8,480,7,TRUE,FALSE,42779.55,29783.81,8
4/15/2017 9:00,61,51,9,540,7,TRUE,FALSE,38199.36,29783.81,8
4/15/2017 10:00,66,54,10,600,7,TRUE,FALSE,35219.11,29783.81,8
4/15/2017 11:00,66,55,11,660,7,TRUE,FALSE,33588.34,29783.81,8
4/15/2017 12:00,63,56,12,720,7,TRUE,FALSE,31893.82,29783.81,8
4/15/2017 13:00,59,55,13,780,7,TRUE,FALSE,33416.71,29783.81,8
4/15/2017 14:00,59,57,14,840,7,TRUE,FALSE,33956.38,29783.81,8
4/15/2017 15:00,62,58,15,900,7,TRUE,FALSE,30404.67,29783.81,8
4/15/2017 16:00,67,61,16,960,7,TRUE,FALSE,30925.05,29783.81,8
4/15/2017 17:00,69,61,17,1020,7,TRUE,FALSE,29339.1,29783.81,8
4/15/2017 18:00,70,62,18,1080,7,TRUE,FALSE,28710.74,29783.81,8
4/15/2017 19:00,68,61,19,1140,7,TRUE,FALSE,28804.87,29783.81,8
4/15/2017 20:00,68,61,20,1200,7,TRUE,FALSE,28678.41,29783.81,8
4/15/2017 21:00,68,60,21,1260,7,TRUE,FALSE,29109.38,29783.81,8
4/15/2017 22:00,68,59,22,1320,7,TRUE,FALSE,28381.66,29783.81,8
4/15/2017 23:00,68,59,23,1380,7,TRUE,FALSE,28185.99,29783.81,8
4/16/2017 0:00,68,59,0,0,1,TRUE,FALSE,27622.65,53426.11,11
4/16/2017 1:00,66,59,1,60,1,TRUE,FALSE,27582.25,53426.11,11
4/16/2017 2:00,66,59,2,120,1,TRUE,FALSE,28061.71,53426.11,11
4/16/2017 3:00,66,59,3,180,1,TRUE,FALSE,27404.55,53426.11,11
4/16/2017 4:00,64,57,4,240,1,TRUE,FALSE,27580.86,53426.11,11
4/16/2017 5:00,65,58,5,300,1,TRUE,FALSE,28324.85,53426.11,11
4/16/2017 6:00,65,57,6,360,1,TRUE,FALSE,28380.75,53426.11,11
4/16/2017 7:00,67,58,7,420,1,TRUE,FALSE,28849.28,53426.11,11
4/16/2017 8:00,72,60,8,480,1,TRUE,FALSE,29783.81,53426.11,11
4/16/2017 9:00,76,62,9,540,1,TRUE,FALSE,29362.46,53426.11,11
4/16/2017 10:00,78,63,10,600,1,TRUE,FALSE,29230.51,53426.11,11
4/16/2017 11:00,78,63,11,660,1,TRUE,FALSE,29608.46,53426.11,11
4/16/2017 12:00,79,63,12,720,1,TRUE,FALSE,28622.44,53426.11,11
4/16/2017 13:00,75,63,13,780,1,TRUE,FALSE,28252.12,53426.11,11
4/16/2017 14:00,74,62,14,840,1,TRUE,FALSE,28906.73,53426.11,11
4/16/2017 15:00,74,62,15,900,1,TRUE,FALSE,28181.75,53426.11,11
4/16/2017 16:00,73,61,16,960,1,TRUE,FALSE,29491.05,53426.11,11
4/16/2017 17:00,73,62,17,1020,1,TRUE,FALSE,28403.52,53426.11,11
4/16/2017 18:00,71,61,18,1080,1,TRUE,FALSE,27644.31,53426.11,11
4/16/2017 19:00,68,60,19,1140,1,TRUE,FALSE,28455.55,53426.11,11
4/16/2017 20:00,67,59,20,1200,1,TRUE,FALSE,28133.32,53426.11,11
4/16/2017 21:00,64,58,21,1260,1,TRUE,FALSE,29620.5,53426.11,11
4/16/2017 22:00,63,57,22,1320,1,TRUE,FALSE,28164.03,53426.11,11
4/16/2017 23:00,59,56,23,1380,1,TRUE,FALSE,27736.58,53426.11,11
4/17/2017 0:00,57,53,0,0,2,FALSE,FALSE,30514.52,61176.91,7
4/17/2017 1:00,56,52,1,60,2,FALSE,FALSE,32605.21,61176.91,7
4/17/2017 2:00,54,50,2,120,2,FALSE,FALSE,29150.96,61176.91,7
4/17/2017 3:00,52,49,3,180,2,FALSE,FALSE,31029.41,61176.91,7
4/17/2017 4:00,52,48,4,240,2,FALSE,FALSE,31089.96,61176.91,7
4/17/2017 5:00,50,46,5,300,2,FALSE,FALSE,33185.62,61176.91,7
4/17/2017 6:00,50,45,6,360,2,FALSE,FALSE,34912.55,61176.91,7
4/17/2017 7:00,51,45,7,420,2,FALSE,FALSE,44443.69,61176.91,7
4/17/2017 8:00,52,45,8,480,2,FALSE,FALSE,45573.14,61176.91,7
4/17/2017 9:00,51,45,9,540,2,FALSE,FALSE,47810.5,61176.91,7
4/17/2017 10:00,52,45,10,600,2,FALSE,FALSE,52850.05,61176.91,7
4/17/2017 11:00,53,47,11,660,2,FALSE,FALSE,53426.11,61176.91,7
4/17/2017 12:00,53,47,12,720,2,FALSE,FALSE,50239.73,61176.91,7
4/17/2017 13:00,53,46,13,780,2,FALSE,FALSE,45615.42,61176.91,7
4/17/2017 14:00,55,47,14,840,2,FALSE,FALSE,40754.8,61176.91,7
4/17/2017 15:00,56,47,15,900,2,FALSE,FALSE,37850.22,61176.91,7
4/17/2017 16:00,57,48,16,960,2,FALSE,FALSE,36069.16,61176.91,7
4/17/2017 17:00,55,47,17,1020,2,FALSE,FALSE,34805.89,61176.91,7
4/17/2017 18:00,52,45,18,1080,2,FALSE,FALSE,37436.68,61176.91,7
4/17/2017 19:00,50,43,19,1140,2,FALSE,FALSE,35130.85,61176.91,7
4/17/2017 20:00,46,41,20,1200,2,FALSE,FALSE,37217.04,61176.91,7
4/17/2017 21:00,45,40,21,1260,2,FALSE,FALSE,38655.59,61176.91,7
4/17/2017 22:00,43,39,22,1320,2,FALSE,FALSE,37774.34,61176.91,7
4/17/2017 23:00,42,38,23,1380,2,FALSE,FALSE,40015.55,61176.91,7
4/18/2017 0:00,41,37,0,0,3,FALSE,FALSE,40963.5,45615.85,11
4/18/2017 1:00,39,35,1,60,3,FALSE,FALSE,41518.51,45615.85,11
4/18/2017 2:00,38,34,2,120,3,FALSE,FALSE,42128.4,45615.85,11
4/18/2017 3:00,37,34,3,180,3,FALSE,FALSE,42290.32,45615.85,11
4/18/2017 4:00,37,34,4,240,3,FALSE,FALSE,43812.68,45615.85,11
4/18/2017 5:00,37,34,5,300,3,FALSE,FALSE,46079.48,45615.85,11
4/18/2017 6:00,37,34,6,360,3,FALSE,FALSE,50581.13,45615.85,11
4/18/2017 7:00,38,34,7,420,3,FALSE,FALSE,61176.91,45615.85,11
4/18/2017 8:00,39,35,8,480,3,FALSE,FALSE,59640.96,45615.85,11
4/18/2017 9:00,41,37,9,540,3,FALSE,FALSE,57701.94,45615.85,11
4/18/2017 10:00,44,38,10,600,3,FALSE,FALSE,57255.69,45615.85,11
4/18/2017 11:00,46,40,11,660,3,FALSE,FALSE,51508.29,45615.85,11
4/18/2017 12:00,49,42,12,720,3,FALSE,FALSE,49244.63,45615.85,11
4/18/2017 13:00,50,43,13,780,3,FALSE,FALSE,42144.3,45615.85,11
4/18/2017 14:00,49,42,14,840,3,FALSE,FALSE,47498.21,45615.85,11
4/18/2017 15:00,50,42,15,900,3,FALSE,FALSE,47089.96,45615.85,11
4/18/2017 16:00,50,42,16,960,3,FALSE,FALSE,42356.32,45615.85,11
4/18/2017 17:00,48,41,17,1020,3,FALSE,FALSE,42257.46,45615.85,11
4/18/2017 18:00,49,41,18,1080,3,FALSE,FALSE,44084.56,45615.85,11
4/18/2017 19:00,48,41,19,1140,3,FALSE,FALSE,35615.75,45615.85,11
4/18/2017 20:00,48,42,20,1200,3,FALSE,FALSE,36390.63,45615.85,11
4/18/2017 21:00,47,41,21,1260,3,FALSE,FALSE,35967.39,45615.85,11
4/18/2017 22:00,47,41,22,1320,3,FALSE,FALSE,35644.86,45615.85,11
4/18/2017 23:00,45,40,23,1380,3,FALSE,FALSE,35284.55,45615.85,11
4/19/2017 0:00,45,40,0,0,4,FALSE,FALSE,34749.19,58183.82,9
4/19/2017 1:00,46,41,1,60,4,FALSE,FALSE,33670.85,58183.82,9
4/19/2017 2:00,46,41,2,120,4,FALSE,FALSE,35384.59,58183.82,9
4/19/2017 3:00,48,41,3,180,4,FALSE,FALSE,34354.57,58183.82,9
4/19/2017 4:00,51,44,4,240,4,FALSE,FALSE,33740.75,58183.82,9
4/19/2017 5:00,55,47,5,300,4,FALSE,FALSE,35309.75,58183.82,9
4/19/2017 6:00,56,49,6,360,4,FALSE,FALSE,37478.95,58183.82,9
4/19/2017 7:00,57,50,7,420,4,FALSE,FALSE,41646.62,58183.82,9
4/19/2017 8:00,59,51,8,480,4,FALSE,FALSE,44721.36,58183.82,9
4/19/2017 9:00,58,51,9,540,4,FALSE,FALSE,42070.76,58183.82,9
4/19/2017 10:00,54,51,10,600,4,FALSE,FALSE,39617.72,58183.82,9
4/19/2017 11:00,56,52,11,660,4,FALSE,FALSE,45615.85,58183.82,9
4/19/2017 12:00,59,53,12,720,4,FALSE,FALSE,40747.04,58183.82,9
4/19/2017 13:00,59,53,13,780,4,FALSE,FALSE,37513.04,58183.82,9
4/19/2017 14:00,58,53,14,840,4,FALSE,FALSE,35489.13,58183.82,9
4/19/2017 15:00,57,53,15,900,4,FALSE,FALSE,37550.24,58183.82,9
4/19/2017 16:00,57,53,16,960,4,FALSE,FALSE,35576.47,58183.82,9
4/19/2017 17:00,57,54,17,1020,4,FALSE,FALSE,35048.54,58183.82,9
4/19/2017 18:00,57,54,18,1080,4,FALSE,FALSE,38021.51,58183.82,9
4/19/2017 19:00,57,54,19,1140,4,FALSE,FALSE,31955.02,58183.82,9
4/19/2017 20:00,57,55,20,1200,4,FALSE,FALSE,30887.98,58183.82,9
4/19/2017 21:00,57,55,21,1260,4,FALSE,FALSE,30497.21,58183.82,9
4/19/2017 22:00,57,55,22,1320,4,FALSE,FALSE,29937.22,58183.82,9
4/19/2017 23:00,53,52,23,1380,4,FALSE,FALSE,28579.54,58183.82,9
4/20/2017 0:00,53,52,0,0,5,FALSE,FALSE,29372.18,46249.97,8
4/20/2017 1:00,54,51,1,60,5,FALSE,FALSE,31677.48,46249.97,8
4/20/2017 2:00,50,49,2,120,5,FALSE,FALSE,32422.26,46249.97,8
4/20/2017 3:00,49,48,3,180,5,FALSE,FALSE,38575.51,46249.97,8
4/20/2017 4:00,46,45,4,240,5,FALSE,FALSE,35599.66,46249.97,8
4/20/2017 5:00,45,43,5,300,5,FALSE,FALSE,39687.77,46249.97,8
4/20/2017 6:00,44,42,6,360,5,FALSE,FALSE,47071.27,46249.97,8
4/20/2017 7:00,43,41,7,420,5,FALSE,FALSE,56962.64,46249.97,8
4/20/2017 8:00,44,42,8,480,5,FALSE,FALSE,57373.86,46249.97,8
4/20/2017 9:00,45,42,9,540,5,FALSE,FALSE,58183.82,46249.97,8
4/20/2017 10:00,46,43,10,600,5,FALSE,FALSE,56107.08,46249.97,8
4/20/2017 11:00,47,43,11,660,5,FALSE,FALSE,51773.27,46249.97,8
4/20/2017 12:00,46,43,12,720,5,FALSE,FALSE,51796.37,46249.97,8
4/20/2017 13:00,44,43,13,780,5,FALSE,FALSE,50440.94,46249.97,8
4/20/2017 14:00,44,43,14,840,5,FALSE,FALSE,53849.48,46249.97,8
4/20/2017 15:00,45,44,15,900,5,FALSE,FALSE,51504.05,46249.97,8
4/20/2017 16:00,46,45,16,960,5,FALSE,FALSE,50935.54,46249.97,8
4/20/2017 17:00,47,46,17,1020,5,FALSE,FALSE,49398.91,46249.97,8
4/20/2017 18:00,47,47,18,1080,5,FALSE,FALSE,47793.39,46249.97,8
4/20/2017 19:00,47,47,19,1140,5,FALSE,FALSE,42893.2,46249.97,8
4/20/2017 20:00,46,46,20,1200,5,FALSE,FALSE,41783.43,46249.97,8
4/20/2017 21:00,46,46,21,1260,5,FALSE,FALSE,41483.87,46249.97,8
4/20/2017 22:00,47,47,22,1320,5,FALSE,FALSE,41080.71,46249.97,8
4/20/2017 23:00,48,47,23,1380,5,FALSE,FALSE,39466.9,46249.97,8
4/21/2017 0:00,50,49,0,0,6,FALSE,FALSE,37533.48,51339.86,11
4/21/2017 1:00,52,51,1,60,6,FALSE,FALSE,34703.79,51339.86,11
4/21/2017 2:00,51,50,2,120,6,FALSE,FALSE,33753.68,51339.86,11
4/21/2017 3:00,51,50,3,180,6,FALSE,FALSE,32257.13,51339.86,11
4/21/2017 4:00,56,55,4,240,6,FALSE,FALSE,33103.77,51339.86,11
4/21/2017 5:00,55,54,5,300,6,FALSE,FALSE,32931.42,51339.86,11
4/21/2017 6:00,56,55,6,360,6,FALSE,FALSE,34809.79,51339.86,11
4/21/2017 7:00,55,53,7,420,6,FALSE,FALSE,42210.8,51339.86,11
4/21/2017 8:00,57,54,8,480,6,FALSE,FALSE,46249.97,51339.86,11
4/21/2017 9:00,57,53,9,540,6,FALSE,FALSE,44617.57,51339.86,11
4/21/2017 10:00,56,52,10,600,6,FALSE,FALSE,39452.1,51339.86,11
4/21/2017 11:00,55,51,11,660,6,FALSE,FALSE,39100.78,51339.86,11
4/21/2017 12:00,55,50,12,720,6,FALSE,FALSE,38043.74,51339.86,11
4/21/2017 13:00,57,50,13,780,6,FALSE,FALSE,37954.12,51339.86,11
4/21/2017 14:00,58,50,14,840,6,FALSE,FALSE,36333.35,51339.86,11
4/21/2017 15:00,57,49,15,900,6,FALSE,FALSE,36936.81,51339.86,11
4/21/2017 16:00,55,48,16,960,6,FALSE,FALSE,36237.36,51339.86,11
4/21/2017 17:00,54,47,17,1020,6,FALSE,FALSE,37840.41,51339.86,11
4/21/2017 18:00,50,47,18,1080,6,FALSE,FALSE,40303.22,51339.86,11
4/21/2017 19:00,48,47,19,1140,6,FALSE,FALSE,38465.73,51339.86,11
4/21/2017 20:00,48,47,20,1200,6,FALSE,FALSE,37817.12,51339.86,11
4/21/2017 21:00,48,46,21,1260,6,FALSE,FALSE,37314.2,51339.86,11
4/21/2017 22:00,48,46,22,1320,6,FALSE,FALSE,37122.54,51339.86,11
4/21/2017 23:00,48,43,23,1380,6,FALSE,FALSE,36492.28,51339.86,11
4/22/2017 0:00,47,42,0,0,7,TRUE,FALSE,37840.99,48128.99,7
4/22/2017 1:00,46,42,1,60,7,TRUE,FALSE,37719.05,48128.99,7
4/22/2017 2:00,45,41,2,120,7,TRUE,FALSE,40660.42,48128.99,7
4/22/2017 3:00,42,39,3,180,7,TRUE,FALSE,42217.83,48128.99,7
4/22/2017 4:00,41,38,4,240,7,TRUE,FALSE,42795.6,48128.99,7
4/22/2017 5:00,42,39,5,300,7,TRUE,FALSE,43971.12,48128.99,7
4/22/2017 6:00,42,39,6,360,7,TRUE,FALSE,44887.02,48128.99,7
4/22/2017 7:00,43,40,7,420,7,TRUE,FALSE,46937.98,48128.99,7
4/22/2017 8:00,43,40,8,480,7,TRUE,FALSE,49822.6,48128.99,7
4/22/2017 9:00,44,40,9,540,7,TRUE,FALSE,48125.43,48128.99,7
4/22/2017 10:00,45,41,10,600,7,TRUE,FALSE,48801.56,48128.99,7
4/22/2017 11:00,45,41,11,660,7,TRUE,FALSE,51339.86,48128.99,7
4/22/2017 12:00,46,41,12,720,7,TRUE,FALSE,48318.54,48128.99,7
4/22/2017 13:00,47,42,13,780,7,TRUE,FALSE,44424.74,48128.99,7
4/22/2017 14:00,50,43,14,840,7,TRUE,FALSE,42757.28,48128.99,7
4/22/2017 15:00,51,43,15,900,7,TRUE,FALSE,40314.62,48128.99,7
4/22/2017 16:00,54,45,16,960,7,TRUE,FALSE,37727.58,48128.99,7
4/22/2017 17:00,54,45,17,1020,7,TRUE,FALSE,35110.75,48128.99,7
4/22/2017 18:00,53,44,18,1080,7,TRUE,FALSE,35405.63,48128.99,7
4/22/2017 19:00,51,43,19,1140,7,TRUE,FALSE,35812.47,48128.99,7
4/22/2017 20:00,50,43,20,1200,7,TRUE,FALSE,38382.52,48128.99,7
4/22/2017 21:00,46,42,21,1260,7,TRUE,FALSE,38621.06,48128.99,7
4/22/2017 22:00,45,41,22,1320,7,TRUE,FALSE,37815.1,48128.99,7
4/22/2017 23:00,43,40,23,1380,7,TRUE,FALSE,36603.97,48128.99,7
4/23/2017 0:00,42,39,0,0,1,TRUE,FALSE,37442.16,68266.08,7
4/23/2017 1:00,41,38,1,60,1,TRUE,FALSE,39979.27,68266.08,7
4/23/2017 2:00,39,37,2,120,1,TRUE,FALSE,42536.96,68266.08,7
4/23/2017 3:00,38,36,3,180,1,TRUE,FALSE,41956.65,68266.08,7
4/23/2017 4:00,37,36,4,240,1,TRUE,FALSE,43207.74,68266.08,7
4/23/2017 5:00,36,35,5,300,1,TRUE,FALSE,44869.64,68266.08,7
4/23/2017 6:00,36,35,6,360,1,TRUE,FALSE,45756.53,68266.08,7
4/23/2017 7:00,41,39,7,420,1,TRUE,FALSE,48128.99,68266.08,7
4/23/2017 8:00,47,42,8,480,1,TRUE,FALSE,46304.89,68266.08,7
4/23/2017 9:00,51,45,9,540,1,TRUE,FALSE,41807.09,68266.08,7
4/23/2017 10:00,56,48,10,600,1,TRUE,FALSE,37408.53,68266.08,7
4/23/2017 11:00,59,48,11,660,1,TRUE,FALSE,34902.36,68266.08,7
4/23/2017 12:00,61,50,12,720,1,TRUE,FALSE,32298.28,68266.08,7
4/23/2017 13:00,64,50,13,780,1,TRUE,FALSE,30835.15,68266.08,7
4/23/2017 14:00,65,52,14,840,1,TRUE,FALSE,30602.71,68266.08,7
4/23/2017 15:00,65,53,15,900,1,TRUE,FALSE,29815.37,68266.08,7
4/23/2017 16:00,67,49,16,960,1,TRUE,FALSE,30351.2,68266.08,7
4/23/2017 17:00,67,48,17,1020,1,TRUE,FALSE,28289.86,68266.08,7
4/23/2017 18:00,66,52,18,1080,1,TRUE,FALSE,28605.59,68266.08,7
4/23/2017 19:00,62,46,19,1140,1,TRUE,FALSE,36229.6,68266.08,7
4/23/2017 20:00,58,45,20,1200,1,TRUE,FALSE,36892.92,68266.08,7
4/23/2017 21:00,51,43,21,1260,1,TRUE,FALSE,36960.38,68266.08,7
4/23/2017 22:00,50,43,22,1320,1,TRUE,FALSE,37319.95,68266.08,7
4/23/2017 23:00,49,41,23,1380,1,TRUE,FALSE,36211.45,68266.08,7
4/24/2017 0:00,50,41,0,0,2,FALSE,FALSE,36870.52,62808.95,9
4/24/2017 1:00,45,40,1,60,2,FALSE,FALSE,42585.48,62808.95,9
4/24/2017 2:00,42,39,2,120,2,FALSE,FALSE,40234.67,62808.95,9
4/24/2017 3:00,44,39,3,180,2,FALSE,FALSE,39831.27,62808.95,9
4/24/2017 4:00,45,41,4,240,2,FALSE,FALSE,43786.74,62808.95,9
4/24/2017 5:00,43,40,5,300,2,FALSE,FALSE,50029.84,62808.95,9
4/24/2017 6:00,42,39,6,360,2,FALSE,FALSE,54179.46,62808.95,9
4/24/2017 7:00,44,40,7,420,2,FALSE,FALSE,68266.08,62808.95,9
4/24/2017 8:00,44,40,8,480,2,FALSE,FALSE,67705.98,62808.95,9
4/24/2017 9:00,45,41,9,540,2,FALSE,FALSE,65813.93,62808.95,9
4/24/2017 10:00,48,43,10,600,2,FALSE,FALSE,61996.05,62808.95,9
4/24/2017 11:00,51,45,11,660,2,FALSE,FALSE,55020.64,62808.95,9
4/24/2017 12:00,49,44,12,720,2,FALSE,FALSE,45456.16,62808.95,9
4/24/2017 13:00,49,44,13,780,2,FALSE,FALSE,55290.82,62808.95,9
4/24/2017 14:00,52,45,14,840,2,FALSE,FALSE,52178.36,62808.95,9
4/24/2017 15:00,54,46,15,900,2,FALSE,FALSE,47924.76,62808.95,9
4/24/2017 16:00,55,47,16,960,2,FALSE,FALSE,47000.88,62808.95,9
4/24/2017 17:00,54,45,17,1020,2,FALSE,FALSE,45825.44,62808.95,9
4/24/2017 18:00,53,45,18,1080,2,FALSE,FALSE,48246.21,62808.95,9
4/24/2017 19:00,51,44,19,1140,2,FALSE,FALSE,46194.05,62808.95,9
4/24/2017 20:00,50,43,20,1200,2,FALSE,FALSE,45776.9,62808.95,9
4/24/2017 21:00,50,43,21,1260,2,FALSE,FALSE,46079.56,62808.95,9
4/24/2017 22:00,48,42,22,1320,2,FALSE,FALSE,44461.75,62808.95,9
4/24/2017 23:00,46,42,23,1380,2,FALSE,FALSE,46012.73,62808.95,9
4/25/2017 0:00,46,41,0,0,3,FALSE,FALSE,45660.47,49107.83,8
4/25/2017 1:00,43,40,1,60,3,FALSE,FALSE,45344.96,49107.83,8
4/25/2017 2:00,45,41,2,120,3,FALSE,FALSE,44691.6,49107.83,8
4/25/2017 3:00,45,42,3,180,3,FALSE,FALSE,43107.85,49107.83,8
4/25/2017 4:00,48,44,4,240,3,FALSE,FALSE,44098.38,49107.83,8
4/25/2017 5:00,50,45,5,300,3,FALSE,FALSE,45315.5,49107.83,8
4/25/2017 6:00,50,45,6,360,3,FALSE,FALSE,47060.33,49107.83,8
4/25/2017 7:00,50,47,7,420,3,FALSE,FALSE,56953.36,49107.83,8
4/25/2017 8:00,49,48,8,480,3,FALSE,FALSE,60286.06,49107.83,8
4/25/2017 9:00,51,49,9,540,3,FALSE,FALSE,62808.95,49107.83,8
4/25/2017 10:00,52,49,10,600,3,FALSE,FALSE,57759.95,49107.83,8
4/25/2017 11:00,53,51,11,660,3,FALSE,FALSE,51187.23,49107.83,8
4/25/2017 12:00,55,52,12,720,3,FALSE,FALSE,54203.28,49107.83,8
4/25/2017 13:00,58,54,13,780,3,FALSE,FALSE,47551.1,49107.83,8
4/25/2017 14:00,60,55,14,840,3,FALSE,FALSE,45133.25,49107.83,8
4/25/2017 15:00,63,57,15,900,3,FALSE,FALSE,40083.99,49107.83,8
4/25/2017 16:00,64,57,16,960,3,FALSE,FALSE,37922.96,49107.83,8
4/25/2017 17:00,64,57,17,1020,3,FALSE,FALSE,36722.56,49107.83,8
4/25/2017 18:00,63,56,18,1080,3,FALSE,FALSE,35924.77,49107.83,8
4/25/2017 19:00,63,57,19,1140,3,FALSE,FALSE,36183.77,49107.83,8
4/25/2017 20:00,62,56,20,1200,3,FALSE,FALSE,36006.09,49107.83,8
4/25/2017 21:00,58,55,21,1260,3,FALSE,FALSE,38182.93,49107.83,8
4/25/2017 22:00,57,54,22,1320,3,FALSE,FALSE,38134.14,49107.83,8
4/25/2017 23:00,57,53,23,1380,3,FALSE,FALSE,36730.45,49107.83,8
4/26/2017 0:00,55,52,0,0,4,FALSE,FALSE,36756.74,40305.41,8
4/26/2017 1:00,55,51,1,60,4,FALSE,FALSE,40116.74,40305.41,8
4/26/2017 2:00,55,52,2,120,4,FALSE,FALSE,38212.79,40305.41,8
4/26/2017 3:00,55,52,3,180,4,FALSE,FALSE,38668.2,40305.41,8
4/26/2017 4:00,54,51,4,240,4,FALSE,FALSE,38272.53,40305.41,8
4/26/2017 5:00,54,51,5,300,4,FALSE,FALSE,43176.15,40305.41,8
4/26/2017 6:00,54,52,6,360,4,FALSE,FALSE,43606.12,40305.41,8
4/26/2017 7:00,55,53,7,420,4,FALSE,FALSE,48746.11,40305.41,8
4/26/2017 8:00,58,55,8,480,4,FALSE,FALSE,49107.83,40305.41,8
4/26/2017 9:00,60,56,9,540,4,FALSE,FALSE,44285.71,40305.41,8
4/26/2017 10:00,63,58,10,600,4,FALSE,FALSE,42289.69,40305.41,8
4/26/2017 11:00,64,58,11,660,4,FALSE,FALSE,40495.77,40305.41,8
4/26/2017 12:00,68,61,12,720,4,FALSE,FALSE,37653.13,40305.41,8
4/26/2017 13:00,69,61,13,780,4,FALSE,FALSE,38267.62,40305.41,8
4/26/2017 14:00,70,62,14,840,4,FALSE,FALSE,37256.09,40305.41,8
4/26/2017 15:00,69,61,15,900,4,FALSE,FALSE,35402.08,40305.41,8
4/26/2017 16:00,70,62,16,960,4,FALSE,FALSE,35192.11,40305.41,8
4/26/2017 17:00,69,61,17,1020,4,FALSE,FALSE,35085.75,40305.41,8
4/26/2017 18:00,71,63,18,1080,4,FALSE,FALSE,35491.98,40305.41,8
4/26/2017 19:00,69,61,19,1140,4,FALSE,FALSE,35614.53,40305.41,8
4/26/2017 20:00,67,61,20,1200,4,FALSE,FALSE,35452.06,40305.41,8
4/26/2017 21:00,65,60,21,1260,4,FALSE,FALSE,35646.4,40305.41,8
4/26/2017 22:00,65,60,22,1320,4,FALSE,FALSE,35194.48,40305.41,8
4/26/2017 23:00,66,61,23,1380,4,FALSE,FALSE,34709.33,40305.41,8
4/27/2017 0:00,61,58,0,0,5,FALSE,FALSE,34795.19,45294.86,8
4/27/2017 1:00,60,57,1,60,5,FALSE,FALSE,34468.52,45294.86,8
4/27/2017 2:00,58,56,2,120,5,FALSE,FALSE,34595.64,45294.86,8
4/27/2017 3:00,59,56,3,180,5,FALSE,FALSE,34641.76,45294.86,8
4/27/2017 4:00,62,58,4,240,5,FALSE,FALSE,34693.7,45294.86,8
4/27/2017 5:00,61,58,5,300,5,FALSE,FALSE,35985.72,45294.86,8
4/27/2017 6:00,61,58,6,360,5,FALSE,FALSE,37732.05,45294.86,8
4/27/2017 7:00,65,60,7,420,5,FALSE,FALSE,38871.13,45294.86,8
4/27/2017 8:00,70,63,8,480,5,FALSE,FALSE,40305.41,45294.86,8
4/27/2017 9:00,73,64,9,540,5,FALSE,FALSE,38677.24,45294.86,8
4/27/2017 10:00,77,66,10,600,5,FALSE,FALSE,38049.06,45294.86,8
4/27/2017 11:00,79,67,11,660,5,FALSE,FALSE,36773.44,45294.86,8
4/27/2017 12:00,81,69,12,720,5,FALSE,FALSE,36125.74,45294.86,8
4/27/2017 13:00,83,70,13,780,5,FALSE,FALSE,36025.74,45294.86,8
4/27/2017 14:00,84,70,14,840,5,FALSE,FALSE,35785.36,45294.86,8
4/27/2017 15:00,85,68,15,900,5,FALSE,FALSE,34478.73,45294.86,8
4/27/2017 16:00,82,66,16,960,5,FALSE,FALSE,34163.38,45294.86,8
4/27/2017 17:00,78,64,17,1020,5,FALSE,FALSE,33921.43,45294.86,8
4/27/2017 18:00,76,64,18,1080,5,FALSE,FALSE,34189.39,45294.86,8
