Datetime,HOURLYDRYBULBTEMPF,HOURLYWETBULBTEMPF,HR,MIN,DY,Weekend,Holiday,Steamgen,Nextdaysmax,Nextdaysmaxhr
2018-03-24 00:00:00,32.0,29.0,0,0,7,True,False,50808.0,66970.0,2.0
2018-03-24 01:00:00,30.0,27.0,1,60,7,True,False,45239.0,66970.0,2.0
2018-03-24 02:00:00,30.0,27.0,2,120,7,True,False,51969.0,66970.0,2.0
2018-03-24 03:00:00,29.0,27.0,3,180,7,True,False,51684.0,66970.0,2.0
2018-03-24 04:00:00,24.0,23.0,4,240,7,True,False,52933.0,66970.0,2.0
2018-03-24 05:00:00,28.0,25.0,5,300,7,True,False,53691.0,66970.0,2.0
2018-03-24 06:00:00,24.0,22.0,6,360,7,True,False,59288.0,66970.0,2.0
2018-03-24 07:00:00,27.0,24.0,7,420,7,True,False,58644.0,66970.0,2.0
2018-03-24 08:00:00,30.0,26.0,8,480,7,True,False,65171.0,66970.0,2.0
2018-03-24 09:00:00,30.0,26.0,9,540,7,True,False,60351.0,66970.0,2.0
2018-03-24 10:00:00,31.0,27.0,10,600,7,True,False,62725.0,66970.0,2.0
2018-03-24 11:00:00,30.0,26.0,11,660,7,True,False,59160.0,66970.0,2.0
2018-03-24 12:00:00,30.0,26.0,12,720,7,True,False,60279.0,66970.0,2.0
2018-03-24 13:00:00,31.0,27.0,13,780,7,True,False,55932.0,66970.0,2.0
2018-03-24 14:00:00,32.0,27.0,14,840,7,True,False,54544.0,66970.0,2.0
2018-03-24 15:00:00,31.0,26.0,15,900,7,True,False,56931.0,66970.0,2.0
2018-03-24 16:00:00,31.0,26.0,16,960,7,True,False,57650.0,66970.0,2.0
2018-03-24 17:00:00,31.0,25.0,17,1020,7,True,False,53116.0,66970.0,2.0
2018-03-24 18:00:00,30.0,24.0,18,1080,7,True,False,53859.0,66970.0,2.0
2018-03-24 19:00:00,29.0,24.0,19,1140,7,True,False,51236.0,66970.0,2.0
2018-03-24 20:00:00,28.0,23.0,20,1200,7,True,False,54223.0,66970.0,2.0
2018-03-24 21:00:00,27.0,23.0,21,1260,7,True,False,54566.0,66970.0,2.0
2018-03-24 22:00:00,28.0,25.0,22,1320,7,True,False,55599.0,66970.0,2.0
2018-03-24 23:00:00,28.0,24.0,23,1380,7,True,False,56591.0,66970.0,2.0
2018-03-25 00:00:00,27.0,22.0,0,0,1,True,False,60224.0,73251.0,7.0
2018-03-25 01:00:00,26.0,21.0,1,60,1,True,False,58078.0,73251.0,7.0
2018-03-25 02:00:00,25.0,21.0,2,120,1,True,False,66970.0,73251.0,7.0
2018-03-25 03:00:00,25.0,21.0,3,180,1,True,False,59090.0,73251.0,7.0
2018-03-25 04:00:00,24.0,21.0,4,240,1,True,False,58510.0,73251.0,7.0
2018-03-25 05:00:00,24.0,21.0,5,300,1,True,False,59228.0,73251.0,7.0
2018-03-25 06:00:00,24.0,21.0,6,360,1,True,False,60062.0,73251.0,7.0
2018-03-25 07:00:00,26.0,23.0,7,420,1,True,False,66596.0,73251.0,7.0
2018-03-25 08:00:00,28.0,25.0,8,480,1,True,False,61860.0,73251.0,7.0
2018-03-25 09:00:00,30.0,27.0,9,540,1,True,False,62029.0,73251.0,7.0
2018-03-25 10:00:00,31.0,28.0,10,600,1,True,False,60385.0,73251.0,7.0
2018-03-25 11:00:00,32.0,29.0,11,660,1,True,False,59885.0,73251.0,7.0
2018-03-25 12:00:00,34.0,30.0,12,720,1,True,False,53967.0,73251.0,7.0
2018-03-25 13:00:00,34.0,31.0,13,780,1,True,False,54022.0,73251.0,7.0
2018-03-25 14:00:00,34.0,31.0,14,840,1,True,False,59276.0,73251.0,7.0
2018-03-25 15:00:00,35.0,32.0,15,900,1,True,False,52440.0,73251.0,7.0
2018-03-25 16:00:00,36.0,32.0,16,960,1,True,False,47928.0,73251.0,7.0
2018-03-25 17:00:00,37.0,33.0,17,1020,1,True,False,48023.0,73251.0,7.0
2018-03-25 18:00:00,36.0,32.0,18,1080,1,True,False,47291.0,73251.0,7.0
2018-03-25 19:00:00,33.0,30.0,19,1140,1,True,False,50691.0,73251.0,7.0
2018-03-25 20:00:00,33.0,29.0,20,1200,1,True,False,48132.0,73251.0,7.0
2018-03-25 21:00:00,32.0,29.0,21,1260,1,True,False,50323.0,73251.0,7.0
2018-03-25 22:00:00,33.0,29.0,22,1320,1,True,False,48541.0,73251.0,7.0
2018-03-25 23:00:00,34.0,30.0,23,1380,1,True,False,57890.0,73251.0,7.0
2018-03-26 00:00:00,31.0,28.0,0,0,2,False,False,51716.0,84625.0,14.0
2018-03-26 01:00:00,27.0,26.0,1,60,2,False,False,54633.0,84625.0,14.0
2018-03-26 02:00:00,26.0,25.0,2,120,2,False,False,51397.0,84625.0,14.0
2018-03-26 03:00:00,25.0,24.0,3,180,2,False,False,52090.0,84625.0,14.0
2018-03-26 04:00:00,24.0,23.0,4,240,2,False,False,52914.0,84625.0,14.0
2018-03-26 05:00:00,25.0,24.0,5,300,2,False,False,68522.0,84625.0,14.0
2018-03-26 06:00:00,23.0,22.0,6,360,2,False,False,64898.0,84625.0,14.0
2018-03-26 07:00:00,25.0,24.0,7,420,2,False,False,73251.0,84625.0,14.0
2018-03-26 08:00:00,31.0,30.0,8,480,2,False,False,68789.0,84625.0,14.0
2018-03-26 09:00:00,37.0,33.0,9,540,2,False,False,63501.0,84625.0,14.0
2018-03-26 10:00:00,42.0,35.0,10,600,2,False,False,63454.0,84625.0,14.0
2018-03-26 11:00:00,44.0,36.0,11,660,2,False,False,56222.0,84625.0,14.0
2018-03-26 12:00:00,46.0,36.0,12,720,2,False,False,57693.0,84625.0,14.0
2018-03-26 13:00:00,46.0,36.0,13,780,2,False,False,57831.0,84625.0,14.0
2018-03-26 14:00:00,47.0,37.0,14,840,2,False,False,49848.0,84625.0,14.0
2018-03-26 15:00:00,48.0,38.0,15,900,2,False,False,47611.0,84625.0,14.0
2018-03-26 16:00:00,48.0,38.0,16,960,2,False,False,45440.0,84625.0,14.0
2018-03-26 17:00:00,48.0,38.0,17,1020,2,False,False,42682.0,84625.0,14.0
2018-03-26 18:00:00,47.0,37.0,18,1080,2,False,False,43790.0,84625.0,14.0
2018-03-26 19:00:00,45.0,36.0,19,1140,2,False,False,43997.0,84625.0,14.0
2018-03-26 20:00:00,44.0,35.0,20,1200,2,False,False,43049.0,84625.0,14.0
2018-03-26 21:00:00,42.0,35.0,21,1260,2,False,False,40489.0,84625.0,14.0
2018-03-26 22:00:00,41.0,34.0,22,1320,2,False,False,39621.0,84625.0,14.0
2018-03-26 23:00:00,40.0,33.0,23,1380,2,False,False,37452.0,84625.0,14.0
2018-03-27 00:00:00,40.0,33.0,0,0,3,False,False,39797.0,65781.0,7.0
2018-03-27 01:00:00,41.0,34.0,1,60,3,False,False,39636.0,65781.0,7.0
2018-03-27 02:00:00,41.0,34.0,2,120,3,False,False,41287.0,65781.0,7.0
2018-03-27 03:00:00,40.0,34.0,3,180,3,False,False,41064.0,65781.0,7.0
2018-03-27 04:00:00,40.0,34.0,4,240,3,False,False,43214.0,65781.0,7.0
2018-03-27 05:00:00,40.0,34.0,5,300,3,False,False,46883.0,65781.0,7.0
